forward add_edges KSP-4 0 48837448.42527481 [(5, 7)]
forward add_edges KSP-4 0 57027523.398015 [(6, 12)]
forward add_edges KSP-4 0 96728169.2334696 [(1, 8)]
forward add_edges KSP-4 0 160274739.03407496 [(2, 8)]
forward add_edges KSP-4 0 43811040.21686499 [(2, 9)]
forward add_edges KSP-4 0 66554977.58702998 [(1, 11)]
forward add_edges KSP-4 0 51263398.532124974 [(1, 12)]
forward add_edges KSP-4 0 81271793.32697739 [(3, 9)]
forward add_edges KSP-4 0 80348348.73861499 [(8, 11)]
forward add_edges KSP-4 0 48376594.05369998 [(2, 4)]
forward add_edges KSP-4 0 51434866.36269983 [(2, 11)]
forward add_edges KSP-4 0 80592750.71158999 [(1, 5)]
forward add_edges KSP-4 0 43759338.606565 [(1, 9)]
forward add_edges KSP-4 0 48328992.739274986 [(3, 10)]
forward add_edges KSP-4 0 48376594.05369999 [(2, 6)]
forward add_edges KSP-4 0 49367438.99814985 [(5, 9)]
forward add_edges KSP-4 0 inf [(7, 9)]
forward add_edges KSP-4 0 80348348.73861492 [(9, 12)]
forward add_edges KSP-4 0 86760315.1989499 [(3, 8)]
forward add_edges KSP-4 0 inf [(4, 10)]
forward add_edges KSP-4 0 52610626.22607471 [(5, 10)]
forward add_edges KSP-4 0 inf [(4, 11)]
forward add_edges KSP-4 0 88218220.70662987 [(1, 6)]
forward add_edges KSP-4 0 48376594.05369999 [(5, 8)]
forward add_edges KSP-4 0 80817429.92232499 [(2, 3)]
forward add_edges KSP-4 0 51282689.63806494 []
forward add_edges KSP-4 0 58774081.788104996 [(1, 4)]
forward add_edges KSP-4 0 48196601.53214999 [(6, 11)]
forward add_edges KSP-4 0 51421596.84999998 [(4, 9)]
forward add_edges KSP-4 0 46234576.45229994 [(6, 9)]
forward add_edges KSP-4 0 38426282.17284498 [(8, 12)]
forward add_edges KSP-4 0 48356486.955674976 [(6, 10)]
forward add_edges KSP-4 0 35445141.894324996 [(5, 12)]
forward add_edges KSP-4 0 52993534.58251496 [(8, 9)]
forward add_edges KSP-4 0 38426282.172845 [(7, 12)]
forward add_edges KSP-4 0 48388658.14829999 [(3, 11)]
forward add_edges KSP-4 0 42596331.355464995 [(2, 10)]
forward add_edges KSP-4 0 60398802.05446497 [(3, 7)]
forward add_edges KSP-4 0 48376594.053699985 [(7, 10)]
forward add_edges KSP-4 0 52610626.22607498 [(5, 11)]
forward add_edges KSP-4 0 49477512.96834999 [(1, 7)]
forward add_edges KSP-4 0 53369241.78488996 [(4, 12)]
forward add_edges KSP-4 0 52002689.63806497 [(4, 6)]
forward add_edges KSP-4 0 59273121.11131499 [(1, 10)]
forward add_edges KSP-4 0 49838412.655749984 [(2, 7)]
forward add_edges KSP-4 0 50156242.56853001 [(3, 12)]
forward add_edges KSP-4 0 52002689.638064995 [(3, 5)]
forward add_edges KSP-4 0 41236804.196255 [(2, 12)]
forward add_edges KSP-4 0 48837448.42527499 [(5, 7)]
forward add_edges KSP-4 0 38371058.164589986 [(6, 12)]
forward add_edges KSP-4 0 50092947.17869498 [(1, 8)]
forward add_edges KSP-4 0 137556917.66954988 [(2, 8)]
forward add_edges KSP-4 0 43811040.21686499 [(2, 9)]
forward add_edges KSP-4 0 50184837.33531997 [(1, 11)]
forward add_edges KSP-4 0 50913394.71234998 [(1, 12)]
forward add_edges KSP-4 0 46248292.94529 [(3, 9)]
forward add_edges KSP-4 0 52002689.638064995 [(8, 11)]
forward add_edges KSP-4 0 48376594.05369998 [(2, 4)]
forward add_edges KSP-4 0 43263356.804995 [(2, 11)]
forward add_edges KSP-4 0 52002689.638064995 [(1, 5)]
forward add_edges KSP-4 0 43759338.606564984 [(1, 9)]
forward add_edges KSP-4 0 48328992.73927499 [(3, 10)]
forward add_edges KSP-4 0 48376594.05369999 [(2, 6)]
forward add_edges KSP-4 0 49367438.99814999 [(5, 9)]
forward add_edges KSP-4 0 inf [(7, 9)]
forward add_edges KSP-4 0 52002689.63806497 [(9, 12)]
forward add_edges KSP-4 0 55441118.557664976 [(3, 8)]
forward add_edges KSP-4 0 inf [(4, 10)]
forward add_edges KSP-4 0 52610626.22607471 [(5, 10)]
forward add_edges KSP-4 0 inf [(4, 11)]
forward add_edges KSP-4 0 59628159.63310494 [(1, 6)]
forward add_edges KSP-4 0 48376594.053699985 [(5, 8)]
forward add_edges KSP-4 0 48376594.053699985 [(2, 3)]
forward add_edges KSP-4 0 78448786.11681491 []
forward add_edges KSP-4 0 54792591.419984974 [(1, 4)]
forward add_edges KSP-4 0 56135867.43886501 [(6, 11)]
forward add_edges KSP-4 0 67458318.48199484 [(4, 9)]
forward add_edges KSP-4 0 60453078.84928499 [(6, 9)]
forward add_edges KSP-4 0 73632401.60813491 [(8, 12)]
forward add_edges KSP-4 0 72385148.48101471 [(6, 10)]
forward add_edges KSP-4 0 31791941.62961 [(5, 12)]
forward add_edges KSP-4 0 80419552.74400999 [(8, 9)]
forward add_edges KSP-4 0 44036860.442919984 [(7, 12)]
forward add_edges KSP-4 0 60404828.18737499 [(3, 11)]
forward add_edges KSP-4 0 43653287.99948499 [(2, 10)]
forward add_edges KSP-4 0 96628175.50926 [(3, 7)]
forward add_edges KSP-4 0 52209759.990509994 [(7, 10)]
forward add_edges KSP-4 0 41742253.51046498 [(5, 11)]
forward add_edges KSP-4 0 112681440.64247273 [(1, 7)]
forward add_edges KSP-4 0 78226354.409245 [(4, 12)]
forward add_edges KSP-4 0 87730845.03394997 [(4, 6)]
forward add_edges KSP-4 0 45356758.235004984 [(1, 10)]
forward add_edges KSP-4 0 50014058.68074999 [(2, 7)]
forward add_edges KSP-4 0 52848422.62569998 [(3, 12)]
forward add_edges KSP-4 0 80054469.81574997 [(3, 5)]
forward add_edges KSP-4 0 35587264.261215 [(2, 12)]
forward add_edges KSP-4 0 52282774.51275498 [(5, 7)]
forward add_edges KSP-4 0 55074551.69447987 [(6, 12)]
forward add_edges KSP-4 0 63709989.195284985 [(1, 8)]
forward add_edges KSP-4 0 47338916.25572498 [(2, 8)]
forward add_edges KSP-4 0 63494311.93861498 [(2, 9)]
forward add_edges KSP-4 0 41989094.580115 [(1, 11)]
forward add_edges KSP-4 0 35537639.70143999 [(1, 12)]
forward add_edges KSP-4 0 59671784.74969496 [(3, 9)]
forward add_edges KSP-4 0 79168786.11681499 [(8, 11)]
forward add_edges KSP-4 0 50201949.93755993 [(2, 4)]
forward add_edges KSP-4 0 50158045.13000999 [(2, 11)]
forward add_edges KSP-4 0 79683683.76474498 [(1, 5)]
forward add_edges KSP-4 0 44807975.83271498 [(1, 9)]
forward add_edges KSP-4 0 62169667.86527998 [(3, 10)]
forward add_edges KSP-4 0 52002689.63806497 [(2, 6)]
forward add_edges KSP-4 0 42221653.6682375 [(5, 9)]
forward add_edges KSP-4 0 86948800.40267 [(7, 9)]
forward add_edges KSP-4 0 79168786.11681497 [(9, 12)]
forward add_edges KSP-4 0 102363363.72559498 [(3, 8)]
forward add_edges KSP-4 0 72385148.48101497 [(4, 10)]
forward add_edges KSP-4 0 52050032.01535498 [(5, 10)]
forward add_edges KSP-4 0 63212808.47831964 [(4, 11)]
forward add_edges KSP-4 0 82317248.85583997 [(1, 6)]
forward add_edges KSP-4 0 48376594.053700015 [(5, 8)]
forward add_edges KSP-4 0 53116733.334015 [(2, 3)]
forward add_edges KSP-4 0 78448786.11681499 []
forward add_edges KSP-4 0 54792591.41998498 [(1, 4)]
forward add_edges KSP-4 0 56135867.43886498 [(6, 11)]
forward add_edges KSP-4 0 67458318.48199497 [(4, 9)]
forward add_edges KSP-4 0 46234576.45229997 [(6, 9)]
forward add_edges KSP-4 0 73632401.60813498 [(8, 12)]
forward add_edges KSP-4 0 65877656.25139497 [(6, 10)]
forward add_edges KSP-4 0 31791941.62960999 [(5, 12)]
forward add_edges KSP-4 0 80419552.74401 [(8, 9)]
forward add_edges KSP-4 0 44036860.442919955 [(7, 12)]
forward add_edges KSP-4 0 60404828.18737498 [(3, 11)]
forward add_edges KSP-4 0 43653287.99948497 [(2, 10)]
forward add_edges KSP-4 0 82264624.93510498 [(3, 7)]
forward add_edges KSP-4 0 52209759.990509994 [(7, 10)]
forward add_edges KSP-4 0 41742253.51046498 [(5, 11)]
forward add_edges KSP-4 0 112681440.6424725 [(1, 7)]
forward add_edges KSP-4 0 74246402.28482999 [(4, 12)]
forward add_edges KSP-4 0 86942929.85823499 [(4, 6)]
forward add_edges KSP-4 0 45298336.65011499 [(1, 10)]
forward add_edges KSP-4 0 50014058.68075 [(2, 7)]
forward add_edges KSP-4 0 52848422.62569998 [(3, 12)]
forward add_edges KSP-4 0 80054469.81574997 [(3, 5)]
forward add_edges KSP-4 0 35464785.71551625 [(2, 12)]
forward add_edges KSP-4 0 52282774.512755 [(5, 7)]
forward add_edges KSP-4 0 55074551.6944799 [(6, 12)]
forward add_edges KSP-4 0 63709989.19528497 [(1, 8)]
forward add_edges KSP-4 0 47338916.25572498 [(2, 8)]
forward add_edges KSP-4 0 45065578.67915 [(2, 9)]
forward add_edges KSP-4 0 41989094.58011499 [(1, 11)]
forward add_edges KSP-4 0 33674743.18203875 [(1, 12)]
forward add_edges KSP-4 0 59634712.580069974 [(3, 9)]
forward add_edges KSP-4 0 79168786.116815 [(8, 11)]
forward add_edges KSP-4 0 50201949.93755998 [(2, 4)]
forward add_edges KSP-4 0 42851589.29275249 [(2, 11)]
forward add_edges KSP-4 0 79683683.764745 [(1, 5)]
forward add_edges KSP-4 0 44807975.83271499 [(1, 9)]
forward add_edges KSP-4 0 58605218.19391499 [(3, 10)]
forward add_edges KSP-4 0 52002689.63806499 [(2, 6)]
forward add_edges KSP-4 0 41901847.59491498 [(5, 9)]
forward add_edges KSP-4 0 80591515.93804248 [(7, 9)]
forward add_edges KSP-4 0 79168786.11681497 [(9, 12)]
forward add_edges KSP-4 0 81045883.24538997 [(3, 8)]
forward add_edges KSP-4 0 72385148.48101497 [(4, 10)]
forward add_edges KSP-4 0 52050032.015355 [(5, 10)]
forward add_edges KSP-4 0 63212808.47833436 [(4, 11)]
forward add_edges KSP-4 0 82317248.85583997 [(1, 6)]
forward add_edges KSP-4 0 48376594.053699985 [(5, 8)]
forward add_edges KSP-4 0 53116733.334015 [(2, 3)]
forward add_edges KSP-4 0 106434400.86355737 []
forward add_edges KSP-4 0 69063705.25739998 [(1, 4)]
forward add_edges KSP-4 0 62993894.380634375 [(6, 11)]
forward add_edges KSP-4 0 127117294.0009152 [(4, 9)]
forward add_edges KSP-4 0 99504967.58942495 [(6, 9)]
forward add_edges KSP-4 0 96447235.81229442 [(8, 12)]
forward add_edges KSP-4 0 72678779.60866998 [(6, 10)]
forward add_edges KSP-4 0 30802829.952409998 [(5, 12)]
forward add_edges KSP-4 0 106911008.30982997 [(8, 9)]
forward add_edges KSP-4 0 99180265.88395748 [(7, 12)]
forward add_edges KSP-4 0 59637303.59491457 [(3, 11)]
forward add_edges KSP-4 0 44246978.70539497 [(2, 10)]
forward add_edges KSP-4 0 196339888.29810748 [(3, 7)]
forward add_edges KSP-4 0 106935486.7658565 [(7, 10)]
forward add_edges KSP-4 0 43535474.68961481 [(5, 11)]
forward add_edges KSP-4 0 inf [(1, 7)]
forward add_edges KSP-4 0 78875109.7402625 [(4, 12)]
forward add_edges KSP-4 0 109601098.92447485 [(4, 6)]
forward add_edges KSP-4 0 55504999.21248001 [(1, 10)]
forward add_edges KSP-4 0 63974271.81776998 [(2, 7)]
forward add_edges KSP-4 0 71026607.05782998 [(3, 12)]
forward add_edges KSP-4 0 107180505.42822246 [(3, 5)]
forward add_edges KSP-4 0 31514333.96818999 [(2, 12)]
forward add_edges KSP-4 0 75180086.79433495 [(5, 7)]
forward add_edges KSP-4 0 106240673.38001747 [(6, 12)]
forward add_edges KSP-4 0 64129273.88776499 [(1, 8)]
forward add_edges KSP-4 0 64869639.88366497 [(2, 8)]
forward add_edges KSP-4 0 71883965.37006998 [(2, 9)]
forward add_edges KSP-4 0 68219252.45837998 [(1, 11)]
forward add_edges KSP-4 0 66279809.926714994 [(1, 12)]
forward add_edges KSP-4 0 58443150.1612347 [(3, 9)]
forward add_edges KSP-4 0 102992630.57204247 [(8, 11)]
forward add_edges KSP-4 0 71714600.81168999 [(2, 4)]
forward add_edges KSP-4 0 44143215.44666499 [(2, 11)]
forward add_edges KSP-4 0 77444905.81601995 [(1, 5)]
forward add_edges KSP-4 0 46008222.39940499 [(1, 9)]
forward add_edges KSP-4 0 58664502.88639466 [(3, 10)]
forward add_edges KSP-4 0 147637508.58742744 [(2, 6)]
forward add_edges KSP-4 0 44427424.67972499 [(5, 9)]
forward add_edges KSP-4 0 106044118.522735 [(7, 9)]
forward add_edges KSP-4 0 107154400.86355737 [(9, 12)]
forward add_edges KSP-4 0 182071134.94135246 [(3, 8)]
forward add_edges KSP-4 0 63433375.86865498 [(4, 10)]
forward add_edges KSP-4 0 44427424.679725 [(5, 10)]
forward add_edges KSP-4 0 66817900.888054974 [(4, 11)]
forward add_edges KSP-4 0 93709844.17060995 [(1, 6)]
forward add_edges KSP-4 0 78691648.61165999 [(5, 8)]
forward add_edges KSP-4 0 107599237.32249238 [(2, 3)]
forward add_edges KSP-4 0 106434400.86355749 []
forward add_edges KSP-4 0 69063705.25739999 [(1, 4)]
forward add_edges KSP-4 0 62993894.38062293 [(6, 11)]
forward add_edges KSP-4 0 80459440.59609506 [(4, 9)]
forward add_edges KSP-4 0 99504967.58942509 [(6, 9)]
forward add_edges KSP-4 0 92060835.4263612 [(8, 12)]
forward add_edges KSP-4 0 72678779.6086702 [(6, 10)]
forward add_edges KSP-4 0 30802829.952409998 [(5, 12)]
forward add_edges KSP-4 0 106044118.52273509 [(8, 9)]
forward add_edges KSP-4 0 99180265.88395745 [(7, 12)]
forward add_edges KSP-4 0 59637303.59491505 [(3, 11)]
forward add_edges KSP-4 0 44246978.70539499 [(2, 10)]
forward add_edges KSP-4 0 123056399.39131227 [(3, 7)]
forward add_edges KSP-4 0 105521517.29036494 [(7, 10)]
forward add_edges KSP-4 0 43535474.68961483 [(5, 11)]
forward add_edges KSP-4 0 220989702.68155873 [(1, 7)]
forward add_edges KSP-4 0 78875109.74026228 [(4, 12)]
forward add_edges KSP-4 0 109601098.92447251 [(4, 6)]
forward add_edges KSP-4 0 54023830.30317749 [(1, 10)]
forward add_edges KSP-4 0 63974271.81776999 [(2, 7)]
forward add_edges KSP-4 0 71026607.05782996 [(3, 12)]
forward add_edges KSP-4 0 107180505.42822246 [(3, 5)]
forward add_edges KSP-4 0 31455049.275709964 [(2, 12)]
forward add_edges KSP-4 0 63823148.125634976 [(5, 7)]
forward add_edges KSP-4 0 78169121.6083977 [(6, 12)]
forward add_edges KSP-4 0 64129273.88776496 [(1, 8)]
forward add_edges KSP-4 0 64869639.88366496 [(2, 8)]
forward add_edges KSP-4 0 71883965.37007001 [(2, 9)]
forward add_edges KSP-4 0 62611631.16852866 [(1, 11)]
forward add_edges KSP-4 0 66264120.25772 [(1, 12)]
forward add_edges KSP-4 0 58443150.16123469 [(3, 9)]
forward add_edges KSP-4 0 102992630.57204257 [(8, 11)]
forward add_edges KSP-4 0 71714600.81168999 [(2, 4)]
forward add_edges KSP-4 0 44143215.446665 [(2, 11)]
forward add_edges KSP-4 0 77444905.8160202 [(1, 5)]
forward add_edges KSP-4 0 46008222.39940498 [(1, 9)]
forward add_edges KSP-4 0 58664502.88639496 [(3, 10)]
forward add_edges KSP-4 0 94153797.29958999 [(2, 6)]
forward add_edges KSP-4 0 44427424.679724455 [(5, 9)]
forward add_edges KSP-4 0 106044118.52273512 [(7, 9)]
forward add_edges KSP-4 0 107154400.86355737 [(9, 12)]
forward add_edges KSP-4 0 124402698.03298238 [(3, 8)]
forward add_edges KSP-4 0 63433375.86865497 [(4, 10)]
forward add_edges KSP-4 0 44427424.67972505 [(5, 10)]
forward add_edges KSP-4 0 66817900.88805497 [(4, 11)]
forward add_edges KSP-4 0 75139196.91855006 [(1, 6)]
forward add_edges KSP-4 0 78691648.61165994 [(5, 8)]
forward add_edges KSP-4 0 101545255.77316748 [(2, 3)]
forward add_edges KSP-4 0 79349132.49703999 []
forward add_edges KSP-4 0 62526950.342744984 [(1, 4)]
forward add_edges KSP-4 0 63912920.35276498 [(6, 11)]
forward add_edges KSP-4 0 91849803.99914989 [(4, 9)]
forward add_edges KSP-4 0 80047490.69871491 [(6, 9)]
forward add_edges KSP-4 0 57832735.326239966 [(8, 12)]
forward add_edges KSP-4 0 63276170.29186497 [(6, 10)]
forward add_edges KSP-4 0 41297104.37205931 [(5, 12)]
forward add_edges KSP-4 0 80047490.69871497 [(8, 9)]
forward add_edges KSP-4 0 47905041.99698498 [(7, 12)]
forward add_edges KSP-4 0 61443910.28416481 [(3, 11)]
forward add_edges KSP-4 0 62002498.90124992 [(2, 10)]
forward add_edges KSP-4 0 64070126.836289674 [(3, 7)]
forward add_edges KSP-4 0 80128797.90606499 [(7, 10)]
forward add_edges KSP-4 0 46827329.57376986 [(5, 11)]
forward add_edges KSP-4 0 63027379.81139993 [(1, 7)]
forward add_edges KSP-4 0 81666209.48708 [(4, 12)]
forward add_edges KSP-4 0 80069132.49703999 [(4, 6)]
forward add_edges KSP-4 0 61443910.28416495 [(1, 10)]
forward add_edges KSP-4 0 62551840.46774999 [(2, 7)]
forward add_edges KSP-4 0 65759749.37949995 [(3, 12)]
forward add_edges KSP-4 0 79709132.49703997 [(3, 5)]
forward add_edges KSP-4 0 49160227.51334496 [(2, 12)]
forward add_edges KSP-4 0 95270202.83437487 [(5, 7)]
forward add_edges KSP-4 0 63938537.03620998 [(6, 12)]
forward add_edges KSP-4 0 63473847.110339895 [(1, 8)]
forward add_edges KSP-4 0 134229404.07743704 [(2, 8)]
forward add_edges KSP-4 0 77849089.2757675 [(2, 9)]
forward add_edges KSP-4 0 61668193.03981197 [(1, 11)]
forward add_edges KSP-4 0 48935548.30260999 [(1, 12)]
forward add_edges KSP-4 0 61443910.2841648 [(3, 9)]
forward add_edges KSP-4 0 80288683.32959 [(8, 11)]
forward add_edges KSP-4 0 45415120.304039985 [(2, 4)]
forward add_edges KSP-4 0 61763244.55676996 [(2, 11)]
forward add_edges KSP-4 0 80069132.49703997 [(1, 5)]
forward add_edges KSP-4 0 62073705.37351497 [(1, 9)]
forward add_edges KSP-4 0 61443910.2841648 [(3, 10)]
forward add_edges KSP-4 0 62951441.41603496 [(2, 6)]
forward add_edges KSP-4 0 41742253.510464996 [(5, 9)]
forward add_edges KSP-4 0 80047490.69871497 [(7, 9)]
forward add_edges KSP-4 0 80069132.49703999 [(9, 12)]
forward add_edges KSP-4 0 61703969.116049744 [(3, 8)]
forward add_edges KSP-4 0 60951285.04531487 [(4, 10)]
forward add_edges KSP-4 0 46830882.992274985 [(5, 10)]
forward add_edges KSP-4 0 61268264.25916497 [(4, 11)]
forward add_edges KSP-4 0 80148536.8760599 [(1, 6)]
forward add_edges KSP-4 0 47921290.32834985 [(5, 8)]
forward add_edges KSP-4 0 62951441.41603498 [(2, 3)]
forward add_edges KSP-4 0 79349132.49703999 []
forward add_edges KSP-4 0 62526950.34274499 [(1, 4)]
forward add_edges KSP-4 0 63912920.35276491 [(6, 11)]
forward add_edges KSP-4 0 91849803.99915 [(4, 9)]
forward add_edges KSP-4 0 80047490.69871499 [(6, 9)]
forward add_edges KSP-4 0 57832735.32623998 [(8, 12)]
forward add_edges KSP-4 0 63276170.291864984 [(6, 10)]
forward add_edges KSP-4 0 39045499.60716999 [(5, 12)]
forward add_edges KSP-4 0 80047490.69871499 [(8, 9)]
forward add_edges KSP-4 0 47905041.99698497 [(7, 12)]
forward add_edges KSP-4 0 56317742.81984995 [(3, 11)]
forward add_edges KSP-4 0 62002498.90124992 [(2, 10)]
forward add_edges KSP-4 0 64070126.83628967 [(3, 7)]
forward add_edges KSP-4 0 80128797.90606499 [(7, 10)]
forward add_edges KSP-4 0 44302179.31057 [(5, 11)]
forward add_edges KSP-4 0 45622875.75106497 [(1, 7)]
forward add_edges KSP-4 0 74185075.9445525 [(4, 12)]
forward add_edges KSP-4 0 80069132.49703997 [(4, 6)]
forward add_edges KSP-4 0 61443910.28416497 [(1, 10)]
forward add_edges KSP-4 0 62551840.46774998 [(2, 7)]
forward add_edges KSP-4 0 51170844.51363992 [(3, 12)]
forward add_edges KSP-4 0 79709132.49704 [(3, 5)]
forward add_edges KSP-4 0 49160227.51334494 [(2, 12)]
forward add_edges KSP-4 0 45874894.65212486 [(5, 7)]
forward add_edges KSP-4 0 63938537.03621001 [(6, 12)]
forward add_edges KSP-4 0 45862165.553609975 [(1, 8)]
forward add_edges KSP-4 0 86694938.67852496 [(2, 8)]
forward add_edges KSP-4 0 73280390.10818498 [(2, 9)]
forward add_edges KSP-4 0 61668193.03981499 [(1, 11)]
forward add_edges KSP-4 0 48935548.30260996 [(1, 12)]
forward add_edges KSP-4 0 61443910.28416499 [(3, 9)]
forward add_edges KSP-4 0 80288683.32959004 [(8, 11)]
forward add_edges KSP-4 0 45213027.94934999 [(2, 4)]
forward add_edges KSP-4 0 61763244.55677 [(2, 11)]
forward add_edges KSP-4 0 80069132.49704 [(1, 5)]
forward add_edges KSP-4 0 42820195.272415 [(1, 9)]
forward add_edges KSP-4 0 61443910.284164794 [(3, 10)]
forward add_edges KSP-4 0 45213027.94934998 [(2, 6)]
forward add_edges KSP-4 0 41742253.51046498 [(5, 9)]
forward add_edges KSP-4 0 80047490.69871497 [(7, 9)]
forward add_edges KSP-4 0 80069132.49704005 [(9, 12)]
forward add_edges KSP-4 0 61703969.11604987 [(3, 8)]
forward add_edges KSP-4 0 60951285.04531484 [(4, 10)]
forward add_edges KSP-4 0 46830882.992274985 [(5, 10)]
forward add_edges KSP-4 0 61268264.2591649 [(4, 11)]
forward add_edges KSP-4 0 80069132.4970399 [(1, 6)]
forward add_edges KSP-4 0 45815229.24309997 [(5, 8)]
forward add_edges KSP-4 0 62951441.41603498 [(2, 3)]
forward add_edges KSP-4 0 283247333.08198 []
forward add_edges KSP-4 0 63776500.11323999 [(1, 4)]
forward add_edges KSP-4 0 62993894.38063497 [(6, 11)]
forward add_edges KSP-4 0 237411114.21365002 [(4, 9)]
forward add_edges KSP-4 0 251783825.67214745 [(6, 9)]
forward add_edges KSP-4 0 89623160.87335499 [(8, 12)]
forward add_edges KSP-4 0 62548433.18578499 [(6, 10)]
forward add_edges KSP-4 0 34110881.19697995 [(5, 12)]
forward add_edges KSP-4 0 256679182.60775498 [(8, 9)]
forward add_edges KSP-4 0 85193201.65048501 [(7, 12)]
forward add_edges KSP-4 0 274690878.3183999 [(3, 11)]
forward add_edges KSP-4 0 49047720.398184955 [(2, 10)]
forward add_edges KSP-4 0 inf [(3, 7)]
forward add_edges KSP-4 0 146939256.983495 [(7, 10)]
forward add_edges KSP-4 0 49047720.398185715 [(5, 11)]
forward add_edges KSP-4 0 66625275.749219924 [(1, 7)]
forward add_edges KSP-4 0 237738812.38570747 [(4, 12)]
forward add_edges KSP-4 0 283967333.08198 [(4, 6)]
forward add_edges KSP-4 0 64189221.076694936 [(1, 10)]
forward add_edges KSP-4 0 72745262.21483998 [(2, 7)]
forward add_edges KSP-4 0 135507990.31453502 [(3, 12)]
forward add_edges KSP-4 0 283607333.0819799 [(3, 5)]
forward add_edges KSP-4 0 30962424.036859997 [(2, 12)]
forward add_edges KSP-4 0 73114277.58676 [(5, 7)]
forward add_edges KSP-4 0 216554249.7891575 [(6, 12)]
forward add_edges KSP-4 0 67028018.57626499 [(1, 8)]
forward add_edges KSP-4 0 73148005.0418843 [(2, 8)]
forward add_edges KSP-4 0 43983621.362214975 [(2, 9)]
forward add_edges KSP-4 0 44492850.99602499 [(1, 11)]
forward add_edges KSP-4 0 53294963.54445996 [(1, 12)]
forward add_edges KSP-4 0 226333826.80505997 [(3, 9)]
forward add_edges KSP-4 0 253756398.46706498 [(8, 11)]
forward add_edges KSP-4 0 72606775.20279019 [(2, 4)]
forward add_edges KSP-4 0 68762959.29526491 [(2, 11)]
forward add_edges KSP-4 0 67908905.82830997 [(1, 5)]
forward add_edges KSP-4 0 80266615.54871905 [(1, 9)]
forward add_edges KSP-4 0 134675001.98791498 [(3, 10)]
forward add_edges KSP-4 0 inf [(2, 6)]
forward add_edges KSP-4 0 49047720.39818499 [(5, 9)]
forward add_edges KSP-4 0 219803901.37374002 [(7, 9)]
forward add_edges KSP-4 0 283967333.08198 [(9, 12)]
forward add_edges KSP-4 0 inf [(3, 8)]
forward add_edges KSP-4 0 67615140.590505 [(4, 10)]
forward add_edges KSP-4 0 49047720.398186736 [(5, 10)]
forward add_edges KSP-4 0 71824169.4702972 [(4, 11)]
forward add_edges KSP-4 0 67094529.49421998 [(1, 6)]
forward add_edges KSP-4 0 71445219.19328994 [(5, 8)]
forward add_edges KSP-4 0 284575073.8390299 [(2, 3)]
forward add_edges KSP-4 0 106342448.66968499 []
forward add_edges KSP-4 0 63776500.11323997 [(1, 4)]
forward add_edges KSP-4 0 62993894.380634375 [(6, 11)]
forward add_edges KSP-4 0 99858285.22961012 [(4, 9)]
forward add_edges KSP-4 0 103222408.31441998 [(6, 9)]
forward add_edges KSP-4 0 55156099.07690495 [(8, 12)]
forward add_edges KSP-4 0 62548433.185784325 [(6, 10)]
forward add_edges KSP-4 0 30802829.952409998 [(5, 12)]
forward add_edges KSP-4 0 111601308.42608008 [(8, 9)]
forward add_edges KSP-4 0 55156099.076903954 [(7, 12)]
forward add_edges KSP-4 0 66610024.14667498 [(3, 11)]
forward add_edges KSP-4 0 43535474.689614974 [(2, 10)]
forward add_edges KSP-4 0 113706648.10718495 [(3, 7)]
forward add_edges KSP-4 0 96955552.5865401 [(7, 10)]
forward add_edges KSP-4 0 43535551.58836766 [(5, 11)]
forward add_edges KSP-4 0 63307246.36824 [(1, 7)]
forward add_edges KSP-4 0 89847511.16393997 [(4, 12)]
forward add_edges KSP-4 0 110695852.73877493 [(4, 6)]
forward add_edges KSP-4 0 45298336.65011499 [(1, 10)]
forward add_edges KSP-4 0 63914987.125289984 [(2, 7)]
forward add_edges KSP-4 0 69387441.63798013 [(3, 12)]
forward add_edges KSP-4 0 110669748.17410997 [(3, 5)]
forward add_edges KSP-4 0 30962424.03685999 [(2, 12)]
forward add_edges KSP-4 0 69500060.71451515 [(5, 7)]
forward add_edges KSP-4 0 71477349.24651764 [(6, 12)]
forward add_edges KSP-4 0 63709989.19528499 [(1, 8)]
forward add_edges KSP-4 0 64317729.95233493 [(2, 8)]
forward add_edges KSP-4 0 43983621.362214975 [(2, 9)]
forward add_edges KSP-4 0 44492850.996025 [(1, 11)]
forward add_edges KSP-4 0 31786778.50735999 [(1, 12)]
forward add_edges KSP-4 0 58443150.16123471 [(3, 9)]
forward add_edges KSP-4 0 110164920.5526855 [(8, 11)]
forward add_edges KSP-4 0 68264293.42025998 [(2, 4)]
forward add_edges KSP-4 0 54090559.992673665 [(2, 11)]
forward add_edges KSP-4 0 67908905.82830979 [(1, 5)]
forward add_edges KSP-4 0 44807975.83271499 [(1, 9)]
forward add_edges KSP-4 0 62638788.99117747 [(3, 10)]
forward add_edges KSP-4 0 115845643.88372499 [(2, 6)]
forward add_edges KSP-4 0 43535474.68961498 [(5, 9)]
forward add_edges KSP-4 0 107951570.64954013 [(7, 9)]
forward add_edges KSP-4 0 107062448.66968483 [(9, 12)]
forward add_edges KSP-4 0 114766827.86321485 [(3, 8)]
forward add_edges KSP-4 0 67615140.59050497 [(4, 10)]
forward add_edges KSP-4 0 43535474.68961499 [(5, 10)]
forward add_edges KSP-4 0 62993894.38063497 [(4, 11)]
forward add_edges KSP-4 0 67094529.49421999 [(1, 6)]
forward add_edges KSP-4 0 68856832.26974507 [(5, 8)]
